State_Name,District_Name,YEAR,Season,Crop,Area,Production,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
chhattisgarh,raigarh,2012,kharif,urad,16657.0,3982.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raigarh,2012,rabi,gram,539.0,669.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raigarh,2012,rabi,horse-gram,3.0,1.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raigarh,2012,rabi,khesari,1509.0,695.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raigarh,2012,rabi,linseed,336.0,167.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raigarh,2012,rabi,masoor,117.0,39.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raigarh,2012,rabi,moong(green gram),1931.0,586.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raigarh,2012,rabi,other  rabi pulses,215.0,54.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raigarh,2012,rabi,peas & beans (pulses),848.0,322.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raigarh,2012,rabi,potato,1005.0,7666.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raigarh,2012,rabi,rapeseed &mustard,1507.0,773.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raigarh,2012,rabi,safflower,21.0,4.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raigarh,2012,rabi,urad,169.0,32.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raigarh,2012,rabi,wheat,2365.0,4327.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raigarh,2012,whole year,banana,101.0,602.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raigarh,2012,whole year,coriander,218.0,49.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raigarh,2012,whole year,dry chillies,573.0,610.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raigarh,2012,whole year,dry ginger,672.0,803.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raigarh,2012,whole year,garlic,96.0,278.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raigarh,2012,whole year,onion,565.0,2659.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raigarh,2012,whole year,sannhamp,285.0,103.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raigarh,2012,whole year,sugarcane,240.0,747.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raigarh,2012,whole year,sweet potato,108.0,604.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raigarh,2012,whole year,turmeric,99.0,74.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raigarh,2013,kharif,arhar/tur,2760.0,1660.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raigarh,2013,kharif,groundnut,7364.0,10199.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raigarh,2013,kharif,horse-gram,3040.0,880.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raigarh,2013,kharif,maize,990.0,2105.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raigarh,2013,kharif,mesta,39.0,74.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raigarh,2013,kharif,moong(green gram),1806.0,522.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raigarh,2013,kharif,niger seed,1365.0,220.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raigarh,2013,kharif,other kharif pulses,1188.0,372.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raigarh,2013,kharif,rice,237928.0,303252.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raigarh,2013,kharif,sannhamp,256.0,77.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raigarh,2013,kharif,sesamum,2850.0,911.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raigarh,2013,kharif,small millets,216.0,58.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raigarh,2013,kharif,soyabean,1.0,1.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raigarh,2013,kharif,sunflower,1900.0,,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raigarh,2013,kharif,urad,16671.0,3856.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raigarh,2013,rabi,gram,516.0,444.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raigarh,2013,rabi,horse-gram,3.0,1.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raigarh,2013,rabi,khesari,1415.0,880.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raigarh,2013,rabi,linseed,336.0,146.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raigarh,2013,rabi,masoor,116.0,37.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raigarh,2013,rabi,moong(green gram),1754.0,525.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raigarh,2013,rabi,other  rabi pulses,217.0,285.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raigarh,2013,rabi,peas & beans (pulses),894.0,334.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raigarh,2013,rabi,potato,1005.0,5590.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raigarh,2013,rabi,rapeseed &mustard,1494.0,842.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raigarh,2013,rabi,safflower,22.0,5.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raigarh,2013,rabi,urad,112.0,21.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raigarh,2013,rabi,wheat,5517.0,9562.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raigarh,2013,whole year,bajra,14.0,6.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raigarh,2013,whole year,banana,95.0,3110.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raigarh,2013,whole year,coriander,225.0,40.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raigarh,2013,whole year,dry chillies,574.0,444.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raigarh,2013,whole year,dry ginger,569.0,658.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raigarh,2013,whole year,garlic,94.0,294.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raigarh,2013,whole year,jowar,2.0,1.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raigarh,2013,whole year,onion,621.0,6295.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raigarh,2013,whole year,sugarcane,243.0,720.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raigarh,2013,whole year,sweet potato,100.0,597.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raigarh,2013,whole year,turmeric,114.0,89.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raigarh,2014,kharif,arhar/tur,2308.0,1620.0,2.3,29.0,21.4,17.3,25.0,104.9,416.7,327.7,252.7,77.9,2.6,1.1
chhattisgarh,raigarh,2014,kharif,bajra,11.0,5.0,2.3,29.0,21.4,17.3,25.0,104.9,416.7,327.7,252.7,77.9,2.6,1.1
chhattisgarh,raigarh,2014,kharif,groundnut,7134.0,9796.0,2.3,29.0,21.4,17.3,25.0,104.9,416.7,327.7,252.7,77.9,2.6,1.1
chhattisgarh,raigarh,2014,kharif,horse-gram,3088.0,968.0,2.3,29.0,21.4,17.3,25.0,104.9,416.7,327.7,252.7,77.9,2.6,1.1
chhattisgarh,raigarh,2014,kharif,maize,924.0,1907.0,2.3,29.0,21.4,17.3,25.0,104.9,416.7,327.7,252.7,77.9,2.6,1.1
chhattisgarh,raigarh,2014,kharif,mesta,43.0,88.0,2.3,29.0,21.4,17.3,25.0,104.9,416.7,327.7,252.7,77.9,2.6,1.1
chhattisgarh,raigarh,2014,kharif,moong(green gram),1723.0,540.0,2.3,29.0,21.4,17.3,25.0,104.9,416.7,327.7,252.7,77.9,2.6,1.1
chhattisgarh,raigarh,2014,kharif,niger seed,1350.0,243.0,2.3,29.0,21.4,17.3,25.0,104.9,416.7,327.7,252.7,77.9,2.6,1.1
chhattisgarh,raigarh,2014,kharif,other kharif pulses,1263.0,396.0,2.3,29.0,21.4,17.3,25.0,104.9,416.7,327.7,252.7,77.9,2.6,1.1
chhattisgarh,raigarh,2014,kharif,rice,228200.0,367385.0,2.3,29.0,21.4,17.3,25.0,104.9,416.7,327.7,252.7,77.9,2.6,1.1
chhattisgarh,raigarh,2014,kharif,sannhamp,259.0,101.0,2.3,29.0,21.4,17.3,25.0,104.9,416.7,327.7,252.7,77.9,2.6,1.1
chhattisgarh,raigarh,2014,kharif,sesamum,2643.0,1478.0,2.3,29.0,21.4,17.3,25.0,104.9,416.7,327.7,252.7,77.9,2.6,1.1
chhattisgarh,raigarh,2014,kharif,small millets,233.0,79.0,2.3,29.0,21.4,17.3,25.0,104.9,416.7,327.7,252.7,77.9,2.6,1.1
chhattisgarh,raigarh,2014,kharif,soyabean,3.0,3.0,2.3,29.0,21.4,17.3,25.0,104.9,416.7,327.7,252.7,77.9,2.6,1.1
chhattisgarh,raigarh,2014,kharif,sunflower,1670.0,381.0,2.3,29.0,21.4,17.3,25.0,104.9,416.7,327.7,252.7,77.9,2.6,1.1
chhattisgarh,raigarh,2014,kharif,urad,16710.0,4188.0,2.3,29.0,21.4,17.3,25.0,104.9,416.7,327.7,252.7,77.9,2.6,1.1
chhattisgarh,raigarh,2014,rabi,gram,569.0,758.0,2.3,29.0,21.4,17.3,25.0,104.9,416.7,327.7,252.7,77.9,2.6,1.1
chhattisgarh,raigarh,2014,rabi,khesari,1472.0,1503.0,2.3,29.0,21.4,17.3,25.0,104.9,416.7,327.7,252.7,77.9,2.6,1.1
chhattisgarh,raigarh,2014,rabi,linseed,299.0,147.0,2.3,29.0,21.4,17.3,25.0,104.9,416.7,327.7,252.7,77.9,2.6,1.1
chhattisgarh,raigarh,2014,rabi,masoor,124.0,42.0,2.3,29.0,21.4,17.3,25.0,104.9,416.7,327.7,252.7,77.9,2.6,1.1
chhattisgarh,raigarh,2014,rabi,moong(green gram),1702.0,533.0,2.3,29.0,21.4,17.3,25.0,104.9,416.7,327.7,252.7,77.9,2.6,1.1
chhattisgarh,raigarh,2014,rabi,other  rabi pulses,235.0,72.0,2.3,29.0,21.4,17.3,25.0,104.9,416.7,327.7,252.7,77.9,2.6,1.1
chhattisgarh,raigarh,2014,rabi,peas & beans (pulses),855.0,335.0,2.3,29.0,21.4,17.3,25.0,104.9,416.7,327.7,252.7,77.9,2.6,1.1
chhattisgarh,raigarh,2014,rabi,potato,1030.0,7106.0,2.3,29.0,21.4,17.3,25.0,104.9,416.7,327.7,252.7,77.9,2.6,1.1
chhattisgarh,raigarh,2014,rabi,rapeseed &mustard,1729.0,960.0,2.3,29.0,21.4,17.3,25.0,104.9,416.7,327.7,252.7,77.9,2.6,1.1
chhattisgarh,raigarh,2014,rabi,safflower,8.0,2.0,2.3,29.0,21.4,17.3,25.0,104.9,416.7,327.7,252.7,77.9,2.6,1.1
chhattisgarh,raigarh,2014,rabi,urad,208.0,41.0,2.3,29.0,21.4,17.3,25.0,104.9,416.7,327.7,252.7,77.9,2.6,1.1
chhattisgarh,raigarh,2014,rabi,wheat,2464.0,5338.0,2.3,29.0,21.4,17.3,25.0,104.9,416.7,327.7,252.7,77.9,2.6,1.1
chhattisgarh,raigarh,2014,whole year,banana,92.0,3010.0,2.3,29.0,21.4,17.3,25.0,104.9,416.7,327.7,252.7,77.9,2.6,1.1
chhattisgarh,raigarh,2014,whole year,dry chillies,614.0,344.0,2.3,29.0,21.4,17.3,25.0,104.9,416.7,327.7,252.7,77.9,2.6,1.1
chhattisgarh,raigarh,2014,whole year,dry ginger,589.0,772.0,2.3,29.0,21.4,17.3,25.0,104.9,416.7,327.7,252.7,77.9,2.6,1.1
chhattisgarh,raigarh,2014,whole year,garlic,106.0,317.0,2.3,29.0,21.4,17.3,25.0,104.9,416.7,327.7,252.7,77.9,2.6,1.1
chhattisgarh,raigarh,2014,whole year,jowar,3.0,2.0,2.3,29.0,21.4,17.3,25.0,104.9,416.7,327.7,252.7,77.9,2.6,1.1
chhattisgarh,raigarh,2014,whole year,sugarcane,291.0,1480.0,2.3,29.0,21.4,17.3,25.0,104.9,416.7,327.7,252.7,77.9,2.6,1.1
chhattisgarh,raigarh,2014,whole year,sweet potato,80.0,478.0,2.3,29.0,21.4,17.3,25.0,104.9,416.7,327.7,252.7,77.9,2.6,1.1
chhattisgarh,raigarh,2014,whole year,turmeric,784.0,641.0,2.3,29.0,21.4,17.3,25.0,104.9,416.7,327.7,252.7,77.9,2.6,1.1
chhattisgarh,raipur,2011,kharif,arhar/tur,564.0,179.0,0.3,11.5,2.6,35.0,16.8,183.5,272.6,379.8,382.2,15.5,0.0,2.8
chhattisgarh,raipur,2011,kharif,groundnut,14.0,18.0,0.3,11.5,2.6,35.0,16.8,183.5,272.6,379.8,382.2,15.5,0.0,2.8
chhattisgarh,raipur,2011,kharif,maize,89.0,97.0,0.3,11.5,2.6,35.0,16.8,183.5,272.6,379.8,382.2,15.5,0.0,2.8
chhattisgarh,raipur,2011,kharif,moong(green gram),68.0,15.0,0.3,11.5,2.6,35.0,16.8,183.5,272.6,379.8,382.2,15.5,0.0,2.8
chhattisgarh,raipur,2011,kharif,other kharif pulses,121.0,38.0,0.3,11.5,2.6,35.0,16.8,183.5,272.6,379.8,382.2,15.5,0.0,2.8
chhattisgarh,raipur,2011,kharif,rice,169099.0,219975.0,0.3,11.5,2.6,35.0,16.8,183.5,272.6,379.8,382.2,15.5,0.0,2.8
chhattisgarh,raipur,2011,kharif,sesamum,268.0,88.0,0.3,11.5,2.6,35.0,16.8,183.5,272.6,379.8,382.2,15.5,0.0,2.8
chhattisgarh,raipur,2011,kharif,small millets,16.0,2.0,0.3,11.5,2.6,35.0,16.8,183.5,272.6,379.8,382.2,15.5,0.0,2.8
chhattisgarh,raipur,2011,kharif,soyabean,264.0,239.0,0.3,11.5,2.6,35.0,16.8,183.5,272.6,379.8,382.2,15.5,0.0,2.8
chhattisgarh,raipur,2011,kharif,sunflower,50.0,23.0,0.3,11.5,2.6,35.0,16.8,183.5,272.6,379.8,382.2,15.5,0.0,2.8
chhattisgarh,raipur,2011,kharif,urad,160.0,50.0,0.3,11.5,2.6,35.0,16.8,183.5,272.6,379.8,382.2,15.5,0.0,2.8
chhattisgarh,raipur,2011,rabi,gram,4317.0,4444.0,0.3,11.5,2.6,35.0,16.8,183.5,272.6,379.8,382.2,15.5,0.0,2.8
chhattisgarh,raipur,2011,rabi,khesari,23082.0,10564.0,0.3,11.5,2.6,35.0,16.8,183.5,272.6,379.8,382.2,15.5,0.0,2.8
chhattisgarh,raipur,2011,rabi,linseed,252.0,94.0,0.3,11.5,2.6,35.0,16.8,183.5,272.6,379.8,382.2,15.5,0.0,2.8
chhattisgarh,raipur,2011,rabi,masoor,1295.0,463.0,0.3,11.5,2.6,35.0,16.8,183.5,272.6,379.8,382.2,15.5,0.0,2.8
chhattisgarh,raipur,2011,rabi,moong(green gram),146.0,25.0,0.3,11.5,2.6,35.0,16.8,183.5,272.6,379.8,382.2,15.5,0.0,2.8
chhattisgarh,raipur,2011,rabi,other  rabi pulses,110.0,35.0,0.3,11.5,2.6,35.0,16.8,183.5,272.6,379.8,382.2,15.5,0.0,2.8
chhattisgarh,raipur,2011,rabi,peas & beans (pulses),624.0,219.0,0.3,11.5,2.6,35.0,16.8,183.5,272.6,379.8,382.2,15.5,0.0,2.8
chhattisgarh,raipur,2011,rabi,potato,73.0,539.0,0.3,11.5,2.6,35.0,16.8,183.5,272.6,379.8,382.2,15.5,0.0,2.8
chhattisgarh,raipur,2011,rabi,rapeseed &mustard,651.0,311.0,0.3,11.5,2.6,35.0,16.8,183.5,272.6,379.8,382.2,15.5,0.0,2.8
chhattisgarh,raipur,2011,rabi,safflower,75.0,19.0,0.3,11.5,2.6,35.0,16.8,183.5,272.6,379.8,382.2,15.5,0.0,2.8
chhattisgarh,raipur,2011,rabi,urad,232.0,58.0,0.3,11.5,2.6,35.0,16.8,183.5,272.6,379.8,382.2,15.5,0.0,2.8
chhattisgarh,raipur,2011,rabi,wheat,3096.0,5395.0,0.3,11.5,2.6,35.0,16.8,183.5,272.6,379.8,382.2,15.5,0.0,2.8
chhattisgarh,raipur,2011,whole year,banana,66.0,2649.0,0.3,11.5,2.6,35.0,16.8,183.5,272.6,379.8,382.2,15.5,0.0,2.8
chhattisgarh,raipur,2011,whole year,coconut,1.0,,0.3,11.5,2.6,35.0,16.8,183.5,272.6,379.8,382.2,15.5,0.0,2.8
chhattisgarh,raipur,2011,whole year,coriander,218.0,105.0,0.3,11.5,2.6,35.0,16.8,183.5,272.6,379.8,382.2,15.5,0.0,2.8
chhattisgarh,raipur,2011,whole year,dry chillies,349.0,318.0,0.3,11.5,2.6,35.0,16.8,183.5,272.6,379.8,382.2,15.5,0.0,2.8
chhattisgarh,raipur,2011,whole year,dry ginger,19.0,25.0,0.3,11.5,2.6,35.0,16.8,183.5,272.6,379.8,382.2,15.5,0.0,2.8
chhattisgarh,raipur,2011,whole year,onion,98.0,422.0,0.3,11.5,2.6,35.0,16.8,183.5,272.6,379.8,382.2,15.5,0.0,2.8
chhattisgarh,raipur,2011,whole year,sannhamp,2.0,4.0,0.3,11.5,2.6,35.0,16.8,183.5,272.6,379.8,382.2,15.5,0.0,2.8
chhattisgarh,raipur,2011,whole year,sugarcane,64.0,213.0,0.3,11.5,2.6,35.0,16.8,183.5,272.6,379.8,382.2,15.5,0.0,2.8
chhattisgarh,raipur,2011,whole year,sweet potato,9.0,44.0,0.3,11.5,2.6,35.0,16.8,183.5,272.6,379.8,382.2,15.5,0.0,2.8
chhattisgarh,raipur,2011,whole year,turmeric,2.0,4.0,0.3,11.5,2.6,35.0,16.8,183.5,272.6,379.8,382.2,15.5,0.0,2.8
chhattisgarh,raipur,2012,kharif,arhar/tur,702.0,295.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raipur,2012,kharif,groundnut,11.0,13.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raipur,2012,kharif,maize,190.0,306.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raipur,2012,kharif,moong(green gram),72.0,19.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raipur,2012,kharif,other kharif pulses,112.0,43.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raipur,2012,kharif,rice,183690.0,375108.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raipur,2012,kharif,sesamum,289.0,87.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raipur,2012,kharif,small millets,1.0,1.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raipur,2012,kharif,soyabean,230.0,443.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raipur,2012,kharif,sunflower,51.0,24.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raipur,2012,kharif,urad,136.0,58.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raipur,2012,rabi,gram,5262.0,7028.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raipur,2012,rabi,khesari,18359.0,9029.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raipur,2012,rabi,linseed,291.0,135.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raipur,2012,rabi,masoor,1191.0,504.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raipur,2012,rabi,moong(green gram),78.0,16.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raipur,2012,rabi,other  rabi pulses,75.0,29.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raipur,2012,rabi,peas & beans (pulses),787.0,333.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raipur,2012,rabi,potato,69.0,672.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raipur,2012,rabi,rapeseed &mustard,830.0,425.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raipur,2012,rabi,safflower,66.0,19.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raipur,2012,rabi,urad,118.0,35.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raipur,2012,rabi,wheat,2946.0,5420.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raipur,2012,whole year,banana,101.0,1245.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raipur,2012,whole year,coriander,199.0,87.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raipur,2012,whole year,dry chillies,334.0,380.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raipur,2012,whole year,dry ginger,9.0,12.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raipur,2012,whole year,onion,112.0,326.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raipur,2012,whole year,sannhamp,7.0,4.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raipur,2012,whole year,sugarcane,31.0,104.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raipur,2012,whole year,sweet potato,7.0,34.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raipur,2012,whole year,turmeric,3.0,6.0,36.6,4.8,1.1,14.9,9.4,147.3,430.6,442.2,245.3,19.8,20.4,5.0
chhattisgarh,raipur,2013,kharif,arhar/tur,610.0,250.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raipur,2013,kharif,groundnut,24.0,36.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raipur,2013,kharif,maize,218.0,411.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raipur,2013,kharif,mesta,2.0,5.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raipur,2013,kharif,moong(green gram),73.0,20.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raipur,2013,kharif,other kharif pulses,88.0,34.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
chhattisgarh,raipur,2013,kharif,rice,185684.0,314837.0,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0
